Sentences,Aspects,Sentence Sentiment,Aspects Sentiment
"جيد
جو المكان لطيف تستمتع بالجلوس فيه ..و بالامكان التجول فبه لترى صور و عملات و اهداءات لصاحب المطعم..
الطعام جيد لكن يوجد اماكن اخرى افضل منه ...","جو المكان،الطعام",1,"1,1"
"Yontürk
اعجبني الطعام والتعامل والاطلالة والجلسة وخدمة يونترك القارسون سريعه مع الشاي والكرفي مجانا بعد الاكل النظيف",,1,
الطعام جداً جميل والطاقم متعاون جدا وتعامله معنا جداً رائع وطعم الكابتشينو جيد جداً والجو كان جميل ورايق وتعاونو معنا في ترتيب الطاوله ونشبو لنا عشان نكتب لهم هنا وغثونا الا غصب نكتب ولا حنا ماودنا نكتب وابلشونا وشكراً,"الطعام،الطاقم،تعامل،طعم الكابتشينو،الجو",1,"1,1,1,1,1"
"☺
مطعم حلو واطلالته حلوه
والخدمه كويسه
بس اسعاااره جد مبالغ فيهاا
بالمقارنه مع باقي المطاعم
واحس هالمبالغه مع العرب بسس
يعني لاتستغرب اذا فاتورتك تعدت 600 ليره على شي بسيط😆😆😆","مطعم،اطلالة،الخدمه،اسعار",1,"1,1,1,-1"
"مطعم جيد جدا . مع اجواء جميله
الكوفي والعصير جيد والخدمه جيده جدا
Orhan
خدمة واحترام جيده
وبساطه في التعامل
والاكل جيد
وايجادة اللغه الانجليزيه وحسن معامله
وسرعة احصار الطلب","مطعم،اجواء،الكوفي،العصير،الخدمه،خدمة،احترام،التعامل،الاكل،معامله،احصار الطلب",1,"1,1,1,1,1,1,1,1,1,1,1"
"
سعره رخيص وطعمه لذيذ وميزته مافيه خيارات كثيرة وتجلس تتطلب الي معك تكفى وش تبي يقول لك اصبر ههههههههههه","سعر،طعم،ميزة،خيارات",1,"1,1,-1,1"
"مطعم جميل
مطعم صغير المساحة الى حد ما لكنه جميل جدا والاكل ذو مذاق جيد وقريب جدا من ساحة السلطان احمد ولكن على الجميل ان يعمل حساب الزحام خاصة انى كنت فى شهر رمضان وعند الافطار كان المطعم مزدحما جدا لدرجة وجود طابور طويل امامه فى انتظار وجود مقاعد للدخول","مطعم،مطعم،المساحة،الاكل،مذاق،المطعم،طابور",1,"1,1,1,1,1,-1,-1"
"مطعم عادى جدا فى موقع مميز
زرت هذا المطعم بناء على نصيحة أحد الأصدقاء. موقع المطعم رائع. مشويات اللحوم عادية و ليست مميزة. مشويات الدجاج كانت رائعة. مستوى الحمامات غير جيد بالمرة.","مطعم،موقع،موقع المطعم،مشويات اللحوم،مشويات الدجاج،مستوي الحمامات",-1,"1,1,1,0,1,-1"
"مطعم مشاوي
من أفضل المطاعم المخصصة للمشويات حيث يتم الشواء أمامك مباشرة مباشره مذاق الأكل غير عادي و موقع المطعم قريب جداً من شارع الاستقلال","مذاق الأكل،موقع المطعم",1,"1,1"
"المطعم جميل وخدمه ممتازه
الطعام جميل والخدمه جيده جدآ الموقع جميل والاطلال رائع والشراب جيد ورحيم وبشير اصحاب المطعم متساهلين مع الزبان ومحبين الدرجات الناريه الهاربي والمسيقه الجميله","المطعم،خدمه،الطعام،الخدمه،الموقع،الاطلال،الشراب،اصحاب،المسيقة",1,"1,1,1,1,1,1,1,1,1"
"احسن سمك في اسطنبول
السمك عندهم جدا لذيذ هذي ثاني زيارة للمطعم وانصح به بشده
وبخاصة طبق الجمبري المقلي مع المشروم
وطبق السمك المغطى بالملح","السمك،السمك",1,"1,1"
"من أحسن المقاهي بإسطنبول
حلويات لذيذه ومنوعه... كنافة الجبن رائعه.. الفطور الصباحي جيد جدا..لديه عدة فروع في اسطنبول وخاصة المناطق السياحيه... لا داعي للبحث عنه.. ستجده امامك!","المقاهي،حلويات،كنافة الجبن،الفطور",1,"1,1,1,1"
"راااائع
من افضل اماكن الايس كريم والحلويات الشرقية كالبقلاوه والكنافه
والقهوه التركيه بطرق احترافيه والعصيرات الطازجه",,1,
"مكان مميز يستحق الزيارة
مطعم رائع في موقع مميز يطل على اسطنبول الجميلة .. زرته مرين الأولى ليلا وبهرني جمال المناظر فيه .. والثانية نهاراً حيث حرصت على الذهاب صباحا يوم سفري لوداعه وكان جميل أيضا ورغم أن زيارتي كانت في الصيف في آخر شهرأغسطس لكن لأنه في موقع مرتفع يكون الجو بارد ليلا لدرجة انهم وزعوا بطانيات للزبائن .. وأكله ايضا جيد وتعاملهم . لايفوتكم","مكان،مطعم،موقع،اسطنبول،موقع،الجو،اكل،تعامل",1,"1,1,1,1,0,1,1,1"
"من الأردن
لقد تناولنا الطعام وكان لذيذ جدا وكان المنظر من هناك رائع جدا...فريق عمل لطيف والخدمه ممتازة عامةً وخاصةً قامت السيده عائشة بمساعدتنا بشكل لطيف وممتاز اشكركم جدا كان كل شيء جيد جدا وبال تأكيد سوف اعود مرة أخرى أتمنى لكم دوام التوفيق","الطعام،المنظر،فريق عمل،الخدمه،شكل",1,"1,1,1,1,1"
"أكل فضيع معاملة فضيعة و نظافة فضيعة
الطعام سيء جدا لاشيء استطعنا أكله على الاطلاق المكان غير نظيف على الاطلاق وتعامل طاقم العمل من أسوأ الأشخاص الذين تعاملنا معهم في تركيا
لا أنصح أي شخص به","أكل،معاملة،نظافة،الطعام،المكان،تعامل طاقم العمل",-1,"-1,-1,-1,-1,-1,-1"
الأكل المقدم سيء للغاية والمكان غير نظيف أبداً وتعامل طاقم العمل ليس جيد لا أنصح به ابداً و أسعاره مرتفعة جدا مقارنة بغيره من المطاعم,"الأكل،المكان،تعامل،أسعار",-1,"-1,-1,-1,-1"
"جيد
جيد الملك والمدينه افضل منه اسعاره غااااااااالية خدمه سيئه
لن اعود اليه مره اخرى الكثير من المأكولات محدده بأيام فقط
الانتظار طووويل شيك على الفاتوره قبل الدفع.","اسعار،خدمه،الانتظار",0,"-1,-1,-1"
"زيارة اسطنبول
المطعم رائع جدا وحسن ضيافة والتعامل اللطيف والأسعار معقولة والطبخ جميل جدا أنصح كل من يزور اسطنبول أن يمر اليه إطلالة جميلة تحت جسر غلطا واطلالة بانورامية على البسفور وخاصة الشيف محمد ياشار","المطعم،ضيافة،التعامل،الأسعار،الطبخ،أطلالة،اطلالة",1,"1,1,1,1,0,0,1"
مطعم جدا جميل. تعامل الموظفين فيه جدا رائع متعاونين لدرجة كبيرة. الخدمة راقيه. نوع الأكل وطريقة عرضه وطريقة إعداده و تقديمة و الطعم طبعا جميل جدا جدا. بالإضافة إلى المنظر الجميل,"مطعم،تعامل الموظفين،الخدمة،نوع الأكل،طريقة عرضه،طريقة إعداده",1,"1,1,1,1,1,0"
"مكان رائع.. طعام لذيذ
هذا المطعم يختلف عن باقي المطاعم العادية في اسطانبول.. له أجواء راقية.. الأسعار تناسب المكان جداً.. الطعام كان لذيذاً والخدمة ممتازة.. تناولنا الغداء في حديقة المطعم..واستمتعنا كثيرا بالطعام والأجواء.","مكان،طعام،المطاعم،أجواء،الأسعار،الطعام",1,"1,1,1,1,1,1"
"أفضل مطعم في اسطنبول
كنا مجموعة من سبعة أشخاص و مكثنا في فندق قريب من مطعم بيرا داي . كنا نطلب مشروباتنا و ووجباتنا منه كل صباح . خدمة ودودة جدا (شكرا جزيلا لك!). الطعام رائع, لقد أحببت الجو في هذا المكان.
إذا كنت تريد أن أفضل مشروب كوكتيل في instanbul أو حتى في العالم أجمع: اذهب إلى هذا المكان الرائع!
نعود!","مطعم،فندق،خدمة،الطعام،المكان",1,"1,0,1,1,1"
